!23456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789123456789123456789123456123456123121231212
C           C6-                     C7          E-                                   1.00e-09     0.00      0.0    10   300  5 D AD E 1
C           C6H-                    C7H         E-                                   1.00e-09     0.00      0.0    10   300  5 D AD E 1
C           C7-                     C8          E-                                   1.00e-09     0.00      0.0    10   300  5 D AD E 1
C           C7H-                    C8H         E-                                   1.00e-09     0.00      0.0    10   300  5 D AD E 1
C           C8-                     C9          E-                                   1.00e-09     0.00      0.0    10   300  5 D AD E 1
C           C8H-                    C9H         E-                                   1.00e-09     0.00      0.0    10   300  5 D AD E 1
C           C9-                     C10         E-                                   1.00e-09     0.00      0.0    10   300  5 D AD E 1
C           C9H-                    C10H        E-                                   1.00e-09     0.00      0.0    10   300  5 D AD E 1
C           CH-                     C2H         E-                                   1.00e-09     0.00      0.0    10   300  5 E AD E 1
C           O-                      CO          E-                                   5.00e-10     0.00      0.0    10 41000  5 C AD L 1
C           OH-                     HCO         E-                                   5.00e-10     0.00      0.0    10 41000  5 C AD L 1
C           S-                      CS          E-                                   1.00e-10     0.00      0.0    10 41000  5 C AD L 1
CH2         O-                      H2CO        E-                                   5.00e-10     0.00      0.0    10 41000  5 C AD L 1
CH3         CN-                     CH3CN       E-                                   1.00e-09     0.00      0.0    10 41000  5 C AD L 1
CH3         OH-                     CH3OH       E-                                   1.00e-09     0.00      0.0    10 41000  5 C AD L 1
CH          O-                      HCO         E-                                   5.00e-10     0.00      0.0    10 41000  5 C AD L 1
CH          O                       HCO+        E-                                   1.09e-11    -2.19    165.1    10  2500  5 C AD C 1
CH          OH-                     H2CO        E-                                   5.00e-10     0.00      0.0    10 41000  5 C AD L 1
CO          S-                      OCS         E-                                   3.00e-10     0.00      0.0    10 41000  5 C AD L 1
H-          C2                      C2H         E-                                   1.00e-09     0.00      0.0    10 41000  5 C AD L 1
H-          C2H                     C2H2        E-                                   1.00e-09     0.00      0.0    10 41000  5 C AD L 1
H-          C                       CH          E-                                   1.00e-09     0.00      0.0    10 41000  5 C AD L 1
H-          CH2                     CH3         E-                                   1.00e-09     0.00      0.0    10 41000  5 C AD L 1
H-          CH3                     CH4         E-                                   1.00e-09     0.00      0.0    10 41000  5 C AD L 1
H-          CH                      CH2         E-                                   1.00e-10     0.00      0.0    10 41000  5 C AD L 1
H-          CN                      HCN         E-                                   1.00e-10     0.00      0.0    10 41000  5 C AD L 1
H-          CO                      HCO         E-                                   2.00e-11     0.00      0.0    10 41000  5 B AD M 1
H-          H                       H2          E-                                   4.82e-09     0.02      4.3    10   100  5 A AD M 2
H-          H                       H2          E-                                   4.32e-09    -0.39     39.4   101  3000  5 A AD M 2
H-          HCO                     H2CO        E-                                   1.00e-09     0.00      0.0    10 41000  5 C AD L 1
H-          N                       NH          E-                                   1.00e-09     0.00      0.0    10 41000  5 C AD L 1
H-          NH2                     NH3         E-                                   1.00e-09     0.00      0.0    10 41000  5 C AD L 1
H-          NH                      NH2         E-                                   1.00e-10     0.00      0.0    10 41000  5 C AD L 1
H-          O                       OH          E-                                   1.00e-09     0.00      0.0    10 41000  5 C AD L 1
H-          OH                      H2O         E-                                   1.00e-10     0.00      0.0    10 41000  5 C AD L 1
H2          C-                      CH2         E-                                   1.00e-13     0.00      0.0    10 41000  5 C AD L 1
H2          O-                      H2O         E-                                   7.00e-10     0.00      0.0    10 41000  5 C AD L 1
H           C-                      CH          E-                                   5.00e-10     0.00      0.0    10 41000  5 C AD L 1
H           C10-                    C10H        E-                                   1.80e-10     0.00      0.0    10   300  5 C AD M 1
H           C10H-                   C10H2       E-                                   1.00e-09     0.00      0.0    10   300  5 C AD M 1
H           C2-                     C2H         E-                                   7.70e-09     0.00      0.0    10   300  5 C AD M 1
H           C2H-                    C2H2        E-                                   1.60e-09     0.00      0.0    10   300  5 C AD M 1
H           C3-                     C3H         E-                                   7.70e-09     0.00      0.0    10   300  5 C AD M 1
H           C3H-                    H2CCC       E-                                   1.00e-10     0.00      0.0    10   300  5 D AD E 1
H           C3N-                    HC3N        E-                                   5.40e-10     0.00      0.0    10 41000  5 B AD M 1
H           C4-                     C4H         E-                                   6.20e-10     0.00      0.0    10   300  5 C AD M 1
H           C4H-                    HC4H        E-                                   8.30e-10     0.00      0.0    10   300  5 C AD M 1
H           C5-                     C5H         E-                                   6.20e-10     0.00      0.0    10   300  5 C AD M 1
H           C5H-                    C5H2        E-                                   1.00e-09     0.00      0.0    10   300  5 C AD M 1
H           C5N-                    HC5N        E-                                   5.80e-10     0.00      0.0    10 41000  5 B AD M 1
H           C6-                     C6H         E-                                   6.10e-10     0.00      0.0    10   300  5 C AD M 1
H           C6H-                    C6H2        E-                                   5.00e-10     0.00      0.0    10   300  5 C AD M 1
H           C7-                     C7H         E-                                   2.83e-10     0.00      0.0    10   300  5 C AD M 1
H           C7H-                    C7H2        E-                                   7.40e-10     0.00      0.0    10   300  5 C AD M 1
H           C8-                     C8H         E-                                   2.41e-10     0.00      0.0    10   300  5 C AD M 1
H           C8H-                    C8H2        E-                                   1.00e-09     0.00      0.0    10   300  5 C AD M 1
H           C9-                     C9H         E-                                   1.22e-10     0.00      0.0    10   300  5 C AD M 1
H           C9H-                    C9H2        E-                                   1.00e-09     0.00      0.0    10   300  5 C AD M 1
H           CH-                     CH2         E-                                   1.00e-10     0.00      0.0    10   300  5 E AD E 1
H           CN-                     HCN         E-                                   6.30e-10     0.00      0.0    10 41000  5 B AD M 1
H           O-                      OH          E-                                   5.00e-10     0.00      0.0    10 41000  5 C AD L 1
H           OH-                     H2O         E-                                   1.40e-09     0.00      0.0    10 41000  5 C AD L 1
H           S-                      HS          E-                                   1.00e-10     0.00      0.0    10 41000  5 C AD L 1
N           C2-                     C2N         E-                                   1.15e-10     0.00      0.0    10   300  5 C AD M 1
N           C2H-                    C2N         H           E-                       3.00e-12     0.00      0.0    10   300  5 C AD M 1
N           C3-                     C3N         E-                                   1.00e-10     0.00      0.0    10   300  5 C AD M 1
N           C3H-                    HC3N        E-                                   5.00e-12     0.00      0.0    10   300  5 D AD E 1
N           C4-                     C4N         E-                                   1.00e-10     0.00      0.0    10   300  5 C AD M 1
N           C4H-                    CN          C3H         E-                       3.00e-12     0.00      0.0    10   300  5 C AD M 1
N           C5-                     C5N         E-                                   1.35e-10     0.00      0.0    10   300  5 C AD M 1
N           C5H-                    HC5N        E-                                   5.00e-12     0.00      0.0    10   300  5 C AD M 1
N           C7-                     C7N         E-                                   1.10e-10     0.00      0.0    10   300  5 C AD M 1
N           C7H-                    HC7N        E-                                   5.00e-12     0.00      0.0    10   300  5 C AD M 1
N           C9-                     C9N         E-                                   1.00e-10     0.00      0.0    10   300  5 C AD M 1
N           C9H-                    HC9N        E-                                   5.00e-12     0.00      0.0    10   300  5 C AD M 1
N           O-                      NO          E-                                   2.20e-10     0.00      0.0    10 41000  5 C AD L 1
N           S-                      NS          E-                                   1.00e-10     0.00      0.0    10 41000  5 C AD L 1
O-          CO                      CO2         E-                                   6.50e-10     0.00      0.0    10 41000  5 C AD L 1
O-          NO                      NO2         E-                                   3.10e-10    -0.83      0.0    88   494  5 A AD M 1
O-          O                       O2          E-                                   1.90e-10     0.00      0.0    10 41000  5 C AD L 1
O2          S-                      SO2         E-                                   3.00e-11     0.00      0.0    10 41000  5 C AD L 1
O           C2-                     C2O         E-                                   2.90e-10     0.00      0.0    10   300  5 C AD M 1
O           C2H-                    C2O         H           E-                       3.10e-10     0.00      0.0    10   300  5 C AD M 1
O           C3N-                    CO          C2N         E-                       5.00e-10     0.00      0.0    10   300  5 D AD E 1
O           C5N-                    CO          C4N         E-                       5.00e-10     0.00      0.0    10   300  5 D AD E 1
O           S-                      SO          E-                                   1.00e-10     0.00      0.0    10 41000  5 C AD L 1
H+          HNC                     HCN         H+                                   1.00e-09     0.00      0.0    10 41000  5 C CD L 1
H2          CH                      C           H2          H                        6.00e-09     0.00  40200.0  1340 41000  5 C CD L 1
H2          H2                      H2          H           H                        1.00e-08     0.00  84100.0  2803 41000  5 C CD L 1
H2          H2O                     OH          H2          H                        5.80e-09     0.00  52900.0  1763 41000  5 C CD L 1
H2          HOC+                    HCO+        H2                                   3.80e-10     0.00      0.0    20 41000  5 B CD M 1
H2          O2                      O           O           H2                       6.00e-09     0.00  52300.0  1743 41000  5 C CD L 1
H2          OH                      O           H2          H                        6.00e-09     0.00  50900.0  1696 41000  5 C CD L 1
H2          E-                      H           H           E-                       3.22e-09     0.35 102000.0  3400 41000  5 C CD L 1
H           CH                      C           H           H                        6.00e-09     0.00  40200.0  1340 41000  5 C CD L 1
H           H2                      H           H           H                        4.67e-07    -1.00  55000.0  1833 41000  5 C CD L 1
H           H2O                     OH          H           H                        5.80e-09     0.00  52900.0  1763 41000  5 C CD L 1
H           O2                      O           O           H                        6.00e-09     0.00  52300.0  1743 41000  5 C CD L 1
H           OH                      O           H           H                        6.00e-09     0.00  50900.0  1696 41000  5 C CD L 1
O2-         O2                      O2          O2          E-                       7.00e-10     0.00      0.0   200   700  5 A CD M 1
C+          C10H                    C10H+       C                                    5.00e-09    -0.50      0.0    10 41000  5 C CE L 1
C+          C2H4                    C2H4+       C                                    1.70e-11     0.00      0.0    10 41000  5 A CE M 1
C+          C2H5                    C2H5+       C                                    5.00e-10     0.00      0.0    10 41000  5 C CE L 1
C+          C2H5OH                  C2H5OH+     C                                    1.50e-09    -0.50      0.0    10   300  5 C CE L 1
C+          C2O                     C2O+        C                                    1.00e-09    -0.50      0.0    10 41000  5 C CE L 1
C+          C2S                     C2S+        C                                    5.00e-10    -0.50      0.0    10   300  5 C CE L 1
C+          C3O                     C3O+        C                                    3.33e-10    -0.50      0.0    10 41000  5 C CE L 1
C+          C3S                     C3S+        C                                    5.00e-10    -0.50      0.0    10   300  5 C CE L 1
C+          C4H3                    C4H3+       C                                    3.10e-10     0.00      0.0    10   300  5 B CE C 1
C+          C4S                     C4S+        C                                    5.00e-10    -0.50      0.0    10   300  5 C CE L 1
C+          C6H6                    C6H6+       C                                    1.61e-09     0.00      0.0    10 41000  5 A CE M 1
C+          CCP                     CCP+        C                                    5.00e-10    -0.50      0.0    10 41000  5 C CE L 1
C+          CCl                     CCl+        C                                    1.00e-09     0.00      0.0    10 41000  5 C CE L 1
C+          CH2                     CH2+        C                                    5.20e-10     0.00      0.0    10 41000  5 C CE L 1
C+          CH2CCH2                 C3H4+       C                                    2.10e-10     0.00      0.0    10 41000  5 B CE L 1
C+          CH2CCH                  CH2CCH+     C                                    1.00e-09    -0.50      0.0    10   300  5 C CE L 1
C+          CH2CN                   CH2CN+      C                                    2.00e-09    -0.50      0.0    10   300  5 C CE L 1
C+          CH2CO                   CH2CO+      C                                    2.00e-09    -0.50      0.0    10 41000  5 C CE L 1
C+          CH3CCH                  C3H4+       C                                    5.70e-10     0.00      0.0    10 41000  5 A CE M 1
C+          CH3CHCH2                C3H6+       C                                    2.00e-10     0.00      0.0    10 41000  5 B CE M 1
C+          CH3CHO                  CH3CHO+     C                                    1.50e-09    -0.50      0.0    10   300  5 C CE L 1
C+          CH3COCH3                CH3COCH3+   C                                    4.15e-09    -0.50      0.0    10 41000  5 C CE M 1
C+          CH3OCH3                 CH3OCH3+    C                                    2.00e-09    -0.50      0.0    10   300  5 C CE L 1
C+          CH                      CH+         C                                    3.80e-10    -0.50      0.0    10 41000  5 C CE L 1
C+          CP                      CP+         C                                    1.00e-09     0.00      0.0    10 41000  5 C CE L 1
C+          ClO                     ClO+        C                                    1.00e-09    -0.50      0.0    10 41000  5 C CE L 1
C+          Fe                      Fe+         C                                    2.60e-09     0.00      0.0    10 41000  5 C CE L 1
C+          H2CO                    H2CO+       C                                    7.80e-10    -0.50      0.0    10 41000  5 A CE M 1
C+          H2S                     H2S+        C                                    6.00e-10    -0.50      0.0    10 41000  5 A CE M 1
C+          H2SiO                   H2SiO+      C                                    2.00e-09    -0.50      0.0    10   300  5 C CE L 1
C+          HC4H                    C4H2+       C                                    1.31e-09     0.00      0.0    10   300  5 A CE M 1
C+          HCO                     HCO+        C                                    4.80e-10    -0.50      0.0    10 41000  5 C CE L 1
C+          HCOOCH3                 COOCH4+     C                                    3.00e-09    -0.50      0.0    10   300  5 C CE L 1
C+          HCP                     HCP+        C                                    5.00e-10     0.00      0.0    10 41000  5 C CE L 1
C+          HPO                     HPO+        C                                    1.00e-09    -0.50      0.0    10 41000  5 C CE L 1
C+          Mg                      Mg+         C                                    1.10e-09     0.00      0.0    10 41000  5 C CE L 1
C+          NCCN                    C2N+        CN                                   2.00e-10     0.00      0.0    10 41000  5 A CE M 1
C+          NCCN                    CNC+        CN                                   1.70e-09     0.00      0.0    10 41000  5 A CE M 1
C+          NH3                     NH3+        C                                    6.72e-10     0.00     -0.5    10 41000  5 A CE M 1
C+          NO                      NO+         C                                    7.05e-10    -0.03    -16.7    10 41000  5 A CE M 1
C+          NS                      NS+         C                                    7.60e-10    -0.50      0.0    10 41000  5 C CE L 1
C+          Na                      Na+         C                                    1.10e-09     0.00      0.0    10 41000  5 C CE L 1
C+          OCS                     OCS+        C                                    4.00e-10     0.00      0.0    10 41000  5 A CE M 1
C+          P                       P+          C                                    1.00e-09     0.00      0.0    10   300  5 C CE L 1
C+          PH                      PH+         C                                    1.00e-09     0.00      0.0    10 41000  5 C CE L 1
C+          PO                      PO+         C                                    1.00e-09    -0.50      0.0    10   300  5 C CE L 1
C+          SO                      SO+         C                                    2.60e-10    -0.50      0.0    10 41000  5 C CE L 1
C+          Si                      Si+         C                                    2.10e-09     0.00      0.0    10 41000  5 C CE L 1
C+          SiC2                    SiC2+       C                                    2.00e-09    -0.50      0.0    10   300  5 C CE L 1
C+          SiC2H                   SiC2H+      C                                    1.00e-09    -0.50      0.0    10   300  5 C CE L 1
C+          SiC3                    SiC3+       C                                    2.00e-09    -0.50      0.0    10   300  5 C CE L 1
C+          SiC                     SiC+        C                                    2.50e-09    -0.50      0.0    10   300  5 C CE L 1
C+          SiCH2                   SiCH2+      C                                    1.00e-09     0.00      0.0    10   300  5 C CE L 1
C+          SiCH3                   SiCH3+      C                                    1.00e-09     0.00      0.0    10   300  5 C CE L 1
C+          SiH2                    SiH2+       C                                    1.00e-09     0.00      0.0    10   300  5 C CE L 1
C+          SiH3                    SiH3+       C                                    1.00e-09     0.00      0.0    10   300  5 C CE L 1
C+          SiN                     SiN+        C                                    1.00e-09    -0.50      0.0    10   300  5 C CE L 1
C+          SiS                     SiS+        C                                    2.30e-09    -0.50      0.0    10 41000  5 C CE L 1
C2+         HCO                     HCO+        C2                                   3.80e-10    -0.50      0.0    10 41000  5 C CE L 1
C2+         NO                      NO+         C2                                   3.40e-10     0.00      0.0    10 41000  5 A CE M 1
C2+         S                       S+          C2                                   5.80e-10     0.00      0.0    10 41000  5 C CE L 1
C2          CN+                     CN          C2+                                  8.50e-10     0.00      0.0    10 41000  5 C CE L 1
C2          CO+                     CO          C2+                                  8.40e-10     0.00      0.0    10 41000  5 C CE L 1
C2          N2+                     N2          C2+                                  8.40e-10     0.00      0.0    10 41000  5 C CE L 1
C2          O2+                     O2          C2+                                  4.10e-10     0.00      0.0    10 41000  5 C CE L 1
C2H+        NO                      NO+         C2H                                  1.20e-10     0.00      0.0    10 41000  5 A CE M 1
C2H+        S                       S+          C2H                                  1.20e-09     0.00      0.0    10 41000  5 C CE L 1
C2H2+       C2H3                    C2H3+       C2H2                                 3.30e-10    -0.50      0.0    10   300  5 C CE L 1
C2H2+       C2H4                    C2H4+       C2H2                                 4.14e-10     0.00      0.0    10 41000  5 A CE L 1
C2H2+       C5H2                    C5H2+       C2H2                                 1.00e-09    -0.50      0.0    10   300  5 C CE L 1
C2H2+       C6H2                    C6H2+       C2H2                                 5.00e-10    -0.50      0.0    10   300  5 C CE L 1
C2H2+       C7H2                    C7H2+       C2H2                                 1.00e-09    -0.50      0.0    10   300  5 C CE L 1
C2H2+       CH2CCH                  C3H3+       C2H2                                 1.00e-09    -0.50      0.0    10 41000  5 C CE L 1
C2H2+       CH3CCH                  C3H4+       C2H2                                 5.00e-10     0.00      0.0    10   300  5 C CE L 1
C2H2+       Fe                      Fe+         C2H2                                 2.00e-09     0.00      0.0    10 41000  5 C CE L 1
C2H2+       H2CO                    H2CO+       C2H2                                 8.60e-10    -0.50      0.0    10 41000  5 C CE L 1
C2H2+       H2S                     H2S+        C2H2                                 2.20e-09    -0.50      0.0    10 41000  5 A CE M 1
C2H2+       HC4H                    C4H2+       C2H2                                 1.26e-09     0.00      0.0    10   300  5 A CE M 1
C2H2+       HCO                     HCO+        C2H2                                 5.00e-10    -0.50      0.0    10 41000  5 C CE L 1
C2H2+       NO                      NO+         C2H2                                 1.20e-10     0.00      0.0    10 41000  5 A CE M 1
C2H2        CH2CCH+                 C3H3+       C2H2                                 2.50e-10     0.00      0.0    10 41000  5 C CE M 1
C2H2        CO2+                    CO2         C2H2+                                7.30e-10     0.00      0.0    10 41000  5 A CE M 1
C2H2        HC3N+                   C2H2+       HC3N                                 1.28e-10     0.00      0.0    10 41000  5 B CE M 1
C2H2        HCN+                    C2H2+       HCN                                  1.50e-09     0.00      0.0    10 41000  5 B CE M 1
C2H3        C2H4+                   C2H4        C2H3+                                5.00e-10    -0.50      0.0    10 41000  5 C CE L 1
C2H4+       CH2CCH                  C3H3+       C2H4                                 8.00e-10    -0.50      0.0    10   300  5 C CE L 1
C2H4+       H2S                     H2S+        C2H4                                 6.57e-10    -0.50      0.0    10 41000  5 A CE M 1
C2H4        C2N2+                   C2H4+       NCCN                                 1.30e-09     0.00      0.0    10 41000  5 A CE M 1
C2H4        C3+                     C2H4+       C3                                   3.96e-10     0.00      0.0    10 41000  5 B CE M 1
C2H4        C5+                     C2H4+       C5                                   3.06e-10     0.00      0.0    10 41000  5 B CE M 1
C2H4        CH3CH3+                 CH3CH3      C2H4+                                1.15e-09     0.00      0.0    10 41000  5 A CE M 1
C2H4        CO2+                    CO2         C2H4+                                1.50e-10     0.00      0.0    10 41000  5 B CE M 1
C2H4        HC3N+                   C2H4+       HC3N                                 5.36e-10     0.00      0.0    10 41000  5 B CE M 1
C2H4        O2+                     C2H4+       O2                                   6.80e-10     0.00      0.0    10 41000  5 A CE M 1
C2H         CN+                     CN          C2H+                                 8.00e-10     0.00      0.0    10 41000  5 C CE L 1
C2H         CO+                     CO          C2H+                                 3.90e-10     0.00      0.0    10 41000  5 C CE L 1
C2H         N2+                     N2          C2H+                                 7.90e-10     0.00      0.0    10 41000  5 C CE L 1
C           C2+                     C2          C+                                   1.10e-10     0.00      0.0    10 41000  5 C CE L 1
C           CN+                     CN          C+                                   1.10e-10     0.00      0.0    10 41000  5 C CE L 1
C           CO+                     CO          C+                                   1.10e-10     0.00      0.0    10 41000  5 C CE L 1
C           N2+                     N2          C+                                   1.10e-10     0.00      0.0    10 41000  5 C CE L 1
C           O2+                     O2          C+                                   5.20e-11     0.00      0.0    10 41000  5 C CE L 1
C           PN+                     PN          C+                                   1.00e-09     0.00      0.0    10 41000  5 C CE L 1
CH+         Fe                      Fe+         CH                                   2.60e-10     0.00      0.0    10 41000  5 C CE L 1
CH+         HCO                     HCO+        CH                                   4.60e-10    -0.50      0.0    10 41000  5 C CE L 1
CH+         Mg                      Mg+         CH                                   3.60e-10     0.00      0.0    10 41000  5 C CE L 1
CH+         NH3                     NH3+        CH                                   4.59e-10    -0.50      0.0    10 41000  5 A CE M 1
CH+         NO                      NO+         CH                                   7.60e-10     0.00      0.0    10 41000  5 A CE M 1
CH+         Na                      Na+         CH                                   3.50e-10     0.00      0.0    10 41000  5 C CE L 1
CH+         S                       S+          CH                                   4.70e-10     0.00      0.0    10 41000  5 C CE L 1
CH+         Si                      Si+         CH                                   2.00e-10     0.00      0.0    10 41000  5 C CE L 1
CH2+        NO                      NO+         CH2                                  4.20e-10     0.00      0.0    10 41000  5 A CE M 1
CH2         C2+                     C2          CH2+                                 4.50e-10     0.00      0.0    10 41000  5 C CE L 1
CH2         CN+                     CN          CH2+                                 8.80e-10     0.00      0.0    10 41000  5 C CE L 1
CH2         CO+                     CO          CH2+                                 4.30e-10     0.00      0.0    10 41000  5 C CE L 1
CH2         H2CO+                   H2CO        CH2+                                 4.30e-10     0.00      0.0    10 41000  5 C CE L 1
CH2         H2O+                    H2O         CH2+                                 4.70e-10     0.00      0.0    10 41000  5 C CE L 1
CH2         N2+                     N2          CH2+                                 8.70e-10     0.00      0.0    10 41000  5 C CE L 1
CH2         NH2+                    NH2         CH2+                                 4.90e-10     0.00      0.0    10 41000  5 C CE L 1
CH2         O+                      O           CH2+                                 9.70e-10     0.00      0.0    10 41000  5 C CE L 1
CH2         O2+                     O2          CH2+                                 4.30e-10     0.00      0.0    10 41000  5 C CE L 1
CH2         OH+                     OH          CH2+                                 4.80e-10     0.00      0.0    10 41000  5 C CE L 1
CH3+        C2H3                    C2H3+       CH3                                  3.00e-10    -0.50      0.0    10   300  5 C CE L 1
CH3+        CH3COCH3                CH3COCH3+   CH3                                  2.40e-10    -0.50      0.0    10 41000  5 A CE M 1
CH3+        Fe                      Fe+         CH3                                  2.40e-09     0.00      0.0    10 41000  5 C CE L 1
CH3+        HCO                     HCO+        CH3                                  4.40e-10    -0.50      0.0    10 41000  5 C CE L 1
CH3+        Mg                      Mg+         CH3                                  3.50e-09     0.00      0.0    10 41000  5 C CE L 1
CH3+        NO                      NO+         CH3                                  1.00e-09     0.00      0.0    10 41000  5 A CE M 1
CH3+        Na                      Na+         CH3                                  3.40e-09     0.00      0.0    10 41000  5 C CE L 1
CH3CH3+     H2S                     H2S+        CH3CH3                               1.98e-09    -0.50      0.0    10 41000  5 A CE M 1
CH4+        C2H2                    C2H2+       CH4                                  1.13e-09     0.00      0.0    10 41000  5 A CE M 1
CH4+        C2H4                    C2H4+       CH4                                  1.38e-09     0.00      0.0    10 41000  5 A CE M 1
CH4+        CH3OH                   CH3OH+      CH4                                  1.80e-09    -0.50      0.0    10 41000  5 A CE M 1
CH4+        H2CO                    H2CO+       CH4                                  1.62e-09    -0.50      0.0    10 41000  5 A CE M 1
CH4+        H2S                     H2S+        CH4                                  9.45e-10    -0.50      0.0    10 41000  5 A CE M 1
CH4+        NH3                     NH3+        CH4                                  1.65e-09    -0.50      0.0    10 41000  5 A CE M 1
CH4+        O2                      O2+         CH4                                  3.90e-10     0.00      0.0    10 41000  5 A CE M 1
CH4+        OCS                     OCS+        CH4                                  4.20e-10     0.00      0.0    10 41000  5 A CE M 1
CH4         CO+                     CO          CH4+                                 7.93e-10     0.00      0.0    10 41000  5 A CE M 1
CH4         CO2+                    CO2         CH4+                                 5.50e-10     0.00      0.0    10 41000  5 A CE M 1
CH          C2+                     C2          CH+                                  3.20e-10    -0.50      0.0    10 41000  5 C CE L 1
CH          CN+                     CN          CH+                                  6.40e-10    -0.50      0.0    10 41000  5 C CE L 1
CH          CO+                     CO          CH+                                  3.20e-10    -0.50      0.0    10 41000  5 C CE L 1
CH          H2CO+                   H2CO        CH+                                  3.10e-10    -0.50      0.0    10 41000  5 C CE L 1
CH          H2O+                    H2O         CH+                                  3.40e-10    -0.50      0.0    10 41000  5 C CE L 1
CH          N+                      N           CH+                                  3.60e-10    -0.50      0.0    10 41000  5 C CE L 1
CH          N2+                     N2          CH+                                  6.30e-10    -0.50      0.0    10 41000  5 C CE L 1
CH          NH2+                    NH2         CH+                                  3.50e-10    -0.50      0.0    10 41000  5 C CE L 1
CH          O+                      O           CH+                                  3.50e-10    -0.50      0.0    10 41000  5 C CE L 1
